date,time,condition,dew_point_fahrenheit,humidity_percentage,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip._in,temperature_fahrenheit
1/25/2023,2:30:00,Haze,57,64,CALM,0,0,29.92,0,70
1/25/2023,3:00:00,Haze,59,68,CALM,0,0,29.92,0,70
1/25/2023,3:30:00,Haze,57,68,CALM,0,0,29.89,0,68
1/25/2023,4:00:00,Haze,59,73,CALM,0,0,29.89,0,68
1/25/2023,4:30:00,Haze,59,73,CALM,0,0,29.92,0,68
1/25/2023,5:00:00,Haze,59,78,CALM,0,0,29.92,0,66
1/25/2023,5:30:00,Haze,59,78,CALM,0,0,29.92,0,66
1/25/2023,6:00:00,Haze,59,78,CALM,0,0,29.94,0,66
1/25/2023,6:30:00,Haze,59,78,CALM,0,0,29.94,0,66
1/25/2023,7:00:00,Fog,61,83,CALM,0,0,29.94,0,66
1/25/2023,7:30:00,Fog,63,83,CALM,0,0,29.94,0,68
1/25/2023,8:00:00,Fog,63,83,CALM,0,0,29.97,0,68
1/25/2023,8:30:00,Fog,63,83,CALM,0,0,29.97,0,68
1/25/2023,9:00:00,Fog,64,83,E,3,0,29.97,0,70
1/25/2023,9:30:00,Fog,63,78,E,3,0,30,0,70
1/25/2023,10:00:00,Fog,64,78,CALM,0,0,29.97,0,72
1/25/2023,10:30:00,Haze,64,78,CALM,0,0,29.97,0,72
1/25/2023,11:00:00,Haze,64,69,CALM,0,0,29.97,0,75
1/25/2023,11:30:00,Haze,63,61,CALM,0,0,29.94,0,77
1/25/2023,12:30:00,Haze,63,57,NNE,5,0,29.92,0,79
1/25/2023,13:00:00,Haze,61,54,N,5,0,29.89,0,79
1/25/2023,13:30:00,Haze,61,51,NNW,6,0,29.89,0,81
1/25/2023,14:00:00,Haze,59,48,CALM,0,0,29.86,0,81
1/25/2023,14:30:00,Haze,57,45,NNW,5,0,29.86,0,81
1/25/2023,15:00:00,Haze,57,45,NNW,3,0,29.83,0,81
1/25/2023,15:30:00,Haze,57,45,W,7,0,29.83,0,81
1/25/2023,16:00:00,Haze,57,45,W,6,0,29.83,0,81
1/25/2023,16:30:00,Haze,57,47,W,3,0,29.83,0,79
1/25/2023,17:00:00,Haze,59,51,W,3,0,29.83,0,79
1/25/2023,17:30:00,Haze,59,51,W,3,0,29.83,0,79
1/25/2023,18:00:00,Haze,59,54,CALM,0,0,29.86,0,77
1/25/2023,18:30:00,Haze,61,57,CALM,0,0,29.86,0,77
1/25/2023,19:00:00,Haze,61,57,CALM,0,0,29.86,0,77
1/25/2023,19:30:00,Haze,63,61,CALM,0,0,29.89,0,77
1/25/2023,20:00:00,Haze,63,65,CALM,0,0,29.89,0,75
1/25/2023,20:30:00,Haze,63,65,CALM,0,0,29.89,0,75
1/25/2023,21:00:00,Haze,64,69,CALM,0,0,29.92,0,75
1/25/2023,21:30:00,Haze,63,69,CALM,0,0,29.92,0,73
1/25/2023,22:00:00,Haze,63,69,CALM,0,0,29.92,0,73
1/25/2023,22:30:00,Haze,63,69,CALM,0,0,29.92,0,73
1/25/2023,23:00:00,Haze,61,69,CALM,0,0,29.92,0,72
1/25/2023,23:30:00,Haze,61,69,CALM,0,0,29.92,0,72
1/26/2023,0:00:00,Haze,63,73,CALM,0,0,29.92,0,72
1/26/2023,0:30:00,Haze,63,73,CALM,0,0,29.89,0,72
1/26/2023,1:00:00,Haze,61,73,CALM,0,0,29.89,0,70
1/26/2023,1:30:00,Haze,61,73,CALM,0,0,29.89,0,70
1/26/2023,2:00:00,Fog,63,78,CALM,0,0,29.89,0,70
1/26/2023,2:30:00,Fog,61,78,CALM,0,0,29.89,0,68
1/26/2023,3:00:00,Fog,61,78,CALM,0,0,29.89,0,68
1/26/2023,3:30:00,Fog,61,78,CALM,0,0,29.89,0,68
1/26/2023,4:00:00,Fog,61,83,CALM,0,0,29.86,0,66
1/26/2023,4:30:00,Fog,61,83,CALM,0,0,29.86,0,66
1/26/2023,5:00:00,Fog,61,88,CALM,0,0,29.89,0,64
1/26/2023,5:30:00,Fog,61,88,CALM,0,0,29.89,0,64
1/26/2023,6:00:00,Fog,61,88,CALM,0,0,29.89,0,64
1/26/2023,6:30:00,Fog,59,88,CALM,0,0,29.89,0,63
1/26/2023,7:00:00,Fog,61,94,CALM,0,0,29.92,0,63
1/26/2023,7:30:00,Fog,61,88,CALM,0,0,29.92,0,64
1/26/2023,8:00:00,Fog,61,88,CALM,0,0,29.94,0,64
1/26/2023,8:30:00,Fog,63,88,CALM,0,0,29.94,0,66
1/26/2023,9:00:00,Fog,63,88,E,6,0,29.97,0,66
1/26/2023,9:30:00,Fog,63,83,CALM,0,0,29.97,0,68
1/26/2023,10:00:00,Fog,63,83,E,5,0,29.97,0,68
1/26/2023,10:30:00,Fog,64,83,CALM,0,0,29.97,0,70
1/26/2023,11:00:00,Fog,64,78,CALM,0,0,29.94,0,72
1/26/2023,11:30:00,Fog,64,78,CALM,0,0,29.94,0,72
1/26/2023,12:00:00,Fog,64,78,CALM,0,0,29.92,0,72
1/26/2023,12:30:00,Fog,64,73,CALM,0,0,29.92,0,73
1/26/2023,13:00:00,Fog,64,73,CALM,0,0,29.89,0,73
1/26/2023,13:30:00,Fog,66,73,CALM,0,0,29.86,0,75
1/26/2023,14:00:00,Fog,68,74,CALM,0,0,29.86,0,77
1/26/2023,14:30:00,Fog,73,79,NE,5,0,29.83,0,81
1/26/2023,15:00:00,Haze,72,74,CALM,0,0,29.83,0,81
1/26/2023,15:30:00,Haze,70,70,CALM,0,0,29.83,0,81
1/26/2023,16:00:00,Haze,68,65,CALM,0,0,29.83,0,81
1/26/2023,16:30:00,Haze,66,65,CALM,0,0,29.83,0,79
1/26/2023,17:00:00,Haze,64,61,NE,5,0,29.83,0,79
1/26/2023,17:30:00,Haze,61,57,NNE,5,0,29.83,0,77
1/26/2023,18:00:00,Haze,63,61,CALM,0,0,29.86,0,77
1/26/2023,18:30:00,Haze,64,65,CALM,0,0,29.86,0,77
1/26/2023,19:00:00,Haze,63,65,CALM,0,0,29.86,0,75
1/26/2023,19:30:00,Haze,63,65,CALM,0,0,29.89,0,75
1/26/2023,20:00:00,Haze,64,69,CALM,0,0,29.89,0,75
1/26/2023,20:30:00,Haze,64,69,CALM,0,0,29.89,0,75
1/26/2023,21:00:00,Haze,64,69,CALM,0,0,29.89,0,75
1/26/2023,21:30:00,Haze,66,73,CALM,0,0,29.89,0,75
1/26/2023,22:00:00,Haze,64,73,CALM,0,0,29.89,0,73
1/26/2023,22:30:00,Haze,64,73,CALM,0,0,29.89,0,73
1/26/2023,23:00:00,Haze,64,78,CALM,0,0,29.89,0,72
1/26/2023,23:30:00,Fog,64,78,CALM,0,0,29.89,0,72
1/27/2023,0:00:00,Fog,64,78,CALM,0,0,29.89,0,72
1/27/2023,0:30:00,Fog,64,78,CALM,0,0,29.89,0,72
1/27/2023,1:00:00,Fog,64,78,CALM,0,0,29.89,0,72
1/27/2023,1:30:00,Fog,64,83,CALM,0,0,29.89,0,70
1/27/2023,2:00:00,Fog,64,83,CALM,0,0,29.89,0,70
1/27/2023,2:30:00,Fog,64,83,CALM,0,0,29.89,0,70
1/27/2023,3:00:00,Fog,64,83,CALM,0,0,29.89,0,70
1/27/2023,3:30:00,Fog,64,83,CALM,0,0,29.89,0,70
1/27/2023,4:00:00,Fog,64,88,CALM,0,0,29.89,0,68
1/27/2023,4:30:00,Fog,64,88,CALM,0,0,29.89,0,68
1/27/2023,5:00:00,Fog,64,88,CALM,0,0,29.89,0,68
1/27/2023,5:30:00,Fog,64,88,CALM,0,0,29.92,0,68
1/27/2023,6:00:00,Fog,64,88,CALM,0,0,29.92,0,68
1/27/2023,6:30:00,Fog,66,94,CALM,0,0,29.92,0,68
1/27/2023,7:00:00,Fog,66,94,CALM,0,0,29.94,0,68
1/27/2023,7:30:00,Fog,66,94,CALM,0,0,29.94,0,68
1/27/2023,8:00:00,Fog,68,94,CALM,0,0,29.94,0,70
1/27/2023,8:30:00,Fog,66,88,WNW,6,0,29.97,0,70
1/27/2023,9:00:00,Fog,68,88,NNW,9,0,29.97,0,72
1/27/2023,9:30:00,Fog,70,88,NNW,6,0,29.97,0,73
1/27/2023,10:00:00,Fog,70,83,W,5,0,29.97,0,75
1/27/2023,10:30:00,Fog,70,83,W,5,0,29.97,0,75
1/27/2023,11:00:00,Fog,70,78,WNW,5,0,29.94,0,77
1/27/2023,11:30:00,Fog,70,74,W,5,0,29.94,0,79
1/27/2023,12:00:00,Haze,70,74,NNW,5,0,29.92,0,79
1/27/2023,12:30:00,Haze,68,69,WNW,7,0,29.89,0,79
1/27/2023,13:00:00,Haze,70,74,NW,8,0,29.86,0,79
1/27/2023,13:30:00,Haze,70,74,WNW,7,0,29.86,0,79
1/27/2023,14:00:00,Haze,70,70,W,6,0,29.83,0,81
1/27/2023,14:30:00,Haze,70,70,WSW,7,0,29.83,0,81
1/27/2023,15:00:00,Haze,70,70,W,7,0,29.83,0,81
1/27/2023,15:30:00,Haze,68,65,W,6,0,29.83,0,81
1/27/2023,16:00:00,Haze,68,65,W,6,0,29.83,0,81
1/27/2023,16:30:00,Haze,66,61,W,9,0,29.83,0,81
1/27/2023,17:00:00,Haze,64,58,W,9,0,29.83,0,81
1/27/2023,17:30:00,Haze,64,58,W,9,0,29.83,0,81
1/27/2023,18:00:00,Haze,64,61,W,9,0,29.83,0,79
1/27/2023,18:30:00,Haze,64,61,W,1,0,29.86,0,79
1/27/2023,19:00:00,Haze,64,65,W,7,0,29.86,0,77
1/27/2023,19:30:00,Haze,63,65,W,8,0,29.86,0,75
1/27/2023,20:00:00,Haze,63,65,W,6,0,29.89,0,75
1/27/2023,20:30:00,Haze,64,69,WNW,7,0,29.89,0,75
1/27/2023,21:00:00,Haze,63,69,WNW,5,0,29.89,0,73
1/27/2023,21:30:00,Haze,63,69,CALM,0,0,29.89,0,73
1/27/2023,22:00:00,Haze,63,69,CALM,0,0,29.89,0,73
1/27/2023,22:30:00,Haze,61,69,CALM,0,0,29.89,0,72
1/27/2023,23:00:00,Haze,61,69,CALM,0,0,29.89,0,72
1/27/2023,23:30:00,Haze,63,73,CALM,0,0,29.89,0,72
1/28/2023,0:00:00,Haze,61,73,CALM,0,0,29.89,0,70
1/28/2023,0:30:00,Haze,61,73,CALM,0,0,29.89,0,70
1/28/2023,1:00:00,Haze,61,73,CALM,0,0,29.89,0,70
1/28/2023,1:30:00,Haze,61,73,WNW,6,0,29.86,0,70
1/28/2023,2:00:00,Haze,59,73,WNW,6,0,29.86,0,68
1/28/2023,2:30:00,Haze,59,73,WNW,7,0,29.86,0,68
1/28/2023,3:00:00,Haze,59,73,WNW,5,0,29.86,0,68
1/28/2023,3:30:00,Haze,61,78,WNW,5,0,29.86,0,68
1/28/2023,4:00:00,Haze,59,78,CALM,0,0,29.86,0,66
1/28/2023,4:30:00,Haze,59,78,WNW,3,0,29.89,0,66
1/28/2023,5:00:00,Haze,59,78,W,3,0,29.89,0,66
1/28/2023,5:30:00,Fog,59,78,CALM,0,0,29.89,0,66
1/28/2023,6:00:00,Fog,59,83,CALM,0,0,29.89,0,64
1/28/2023,6:30:00,Fog,59,83,CALM,0,0,29.92,0,64
1/28/2023,7:00:00,Fog,59,83,CALM,0,0,29.92,0,64
1/28/2023,7:30:00,Fog,61,83,NW,3,0,29.92,0,66
1/28/2023,8:00:00,Fog,61,83,CALM,0,0,29.94,0,66
1/28/2023,8:30:00,Fog,61,78,NW,5,0,29.94,0,68
1/28/2023,9:00:00,Fog,63,78,WNW,9,0,29.97,0,70
1/28/2023,9:30:00,Haze,63,73,NNW,7,0,29.97,0,72
1/28/2023,10:00:00,Haze,63,69,NNW,7,0,29.97,0,73
1/28/2023,10:30:00,Haze,64,69,NNW,6,0,29.94,0,75
1/28/2023,11:00:00,Haze,64,65,WNW,7,0,29.94,0,77
1/28/2023,11:30:00,Haze,64,61,WNW,5,0,29.92,0,79
1/28/2023,12:00:00,Haze,64,61,W,3,0,29.92,0,79
1/28/2023,12:30:00,Haze,66,61,WNW,6,0,29.89,0,81
1/28/2023,13:00:00,Haze,64,58,NW,8,0,29.89,0,81
1/28/2023,13:30:00,Haze,64,58,NNW,5,0,29.86,0,81
1/28/2023,14:00:00,Haze,63,54,W,7,0,29.86,0,81
1/28/2023,14:30:00,Haze,64,54,W,6,0,29.83,0,82
1/28/2023,15:00:00,Haze,64,54,WNW,8,0,29.83,0,82
1/28/2023,15:30:00,Haze,64,54,W,7,0,29.83,0,82
1/28/2023,16:00:00,Haze,63,51,WNW,3,0,29.83,0,82
1/28/2023,16:30:00,Haze,63,54,W,6,0,29.83,0,81
1/28/2023,17:00:00,Haze,63,54,WNW,5,0,29.83,0,81
1/28/2023,17:30:00,Haze,61,54,WNW,6,0,29.83,0,79
1/28/2023,18:00:00,Haze,61,54,WNW,6,0,29.83,0,79
1/28/2023,18:30:00,Haze,61,57,W,5,0,29.86,0,77
1/28/2023,19:00:00,Haze,63,61,W,3,0,29.86,0,77
1/28/2023,19:30:00,Haze,63,65,W,6,0,29.86,0,75
1/28/2023,20:00:00,Haze,63,65,W,8,0,29.89,0,75
1/28/2023,20:30:00,Haze,63,65,W,5,0,29.89,0,75
1/28/2023,21:00:00,Haze,63,69,W,5,0,29.89,0,73
1/28/2023,21:30:00,Haze,61,69,WNW,5,0,29.89,0,72
1/28/2023,22:00:00,Haze,61,69,W,7,0,29.89,0,72
1/28/2023,22:30:00,Haze,61,69,WNW,7,0,29.89,0,72
1/28/2023,23:00:00,Haze,59,68,W,7,0,29.89,0,70
1/28/2023,23:30:00,Haze,59,68,NW,7,0,29.89,0,70
1/29/2023,0:00:00,Haze,59,68,NNW,6,0,29.89,0,70
1/29/2023,0:30:00,Haze,61,73,N,5,0,29.89,0,70
1/29/2023,1:00:00,Haze,59,73,NNW,3,0,29.89,0,68
1/29/2023,1:30:00,Haze,59,73,CALM,0,0,29.89,0,68
1/29/2023,2:00:00,Haze,57,73,NW,7,0,29.89,0,66
1/29/2023,2:30:00,Haze,57,73,NNW,6,0,29.89,0,66
1/29/2023,3:00:00,Haze,57,73,NW,3,0,29.89,0,66
1/29/2023,3:30:00,Haze,57,73,WNW,5,0,29.89,0,66
1/29/2023,4:00:00,Haze,57,73,NNW,9,0,29.89,0,66
1/29/2023,4:30:00,Haze,57,73,WNW,7,0,29.89,0,66
1/29/2023,5:00:00,Haze,57,73,NW,7,0,29.89,0,66
1/29/2023,5:30:00,Haze,57,73,WNW,7,0,29.89,0,66
1/29/2023,6:00:00,Haze,57,73,NW,8,0,29.92,0,66
1/29/2023,6:30:00,Fog,57,73,NNW,7,0,29.92,0,66
1/29/2023,7:00:00,Fog,57,77,WNW,9,0,29.92,0,64
1/29/2023,7:30:00,Fog,57,77,WNW,8,0,29.94,0,64
1/29/2023,8:00:00,Fog,57,77,WNW,6,0,29.94,0,64
1/29/2023,8:30:00,Fog,59,78,N,3,0,29.94,0,66
1/29/2023,9:00:00,Fog,59,78,N,3,0,29.97,0,66
1/29/2023,9:30:00,Fog,59,78,NNE,3,0,29.97,0,66
1/29/2023,10:00:00,Fog,59,78,N,3,0,29.97,0,66
1/29/2023,10:30:00,Fog,61,78,N,3,0,29.97,0,68
1/29/2023,11:00:00,Fog,61,78,E,3,0,29.97,0,68
1/29/2023,11:30:00,Fog,63,78,ENE,5,0,29.94,0,70
1/29/2023,12:00:00,Fog,64,78,E,3,0,29.94,0,72
1/29/2023,12:30:00,Haze,64,78,E,3,0,29.92,0,72
1/29/2023,13:00:00,Haze,63,65,CALM,0,0,29.89,0,75
1/29/2023,13:30:00,Haze,63,61,CALM,0,0,29.86,0,77
1/29/2023,14:00:00,Haze,63,61,CALM,0,0,29.86,0,77
1/29/2023,14:30:00,Haze,63,57,NNE,3,0,29.86,0,79
1/29/2023,15:00:00,Haze,63,57,WNW,3,0,29.83,0,79
1/29/2023,15:30:00,Haze,63,57,WNW,5,0,29.83,0,79
1/29/2023,16:00:00,Haze,61,54,CALM,0,0,29.83,0,79
1/29/2023,16:30:00,Haze,61,54,CALM,0,0,29.83,0,79
1/29/2023,17:00:00,Haze,61,54,CALM,0,0,29.83,0,79
1/29/2023,17:30:00,Haze,61,57,W,5,0,29.86,0,77
1/29/2023,18:00:00,Haze,59,57,CALM,0,0,29.86,0,75
1/29/2023,18:30:00,Haze,59,61,W,3,0,29.86,0,73
1/29/2023,19:00:00,Haze,59,61,CALM,0,0,29.89,0,73
1/29/2023,19:30:00,Haze,59,64,CALM,0,0,29.89,0,72
1/29/2023,20:00:00,Haze,59,68,CALM,0,0,29.92,0,70
1/29/2023,20:30:00,Haze,59,68,NW,3,0,29.92,0,70
1/29/2023,21:00:00,Haze,59,68,N,3,0,29.92,0,70
1/29/2023,21:30:00,Haze,59,68,CALM,0,0,29.94,0,70
1/29/2023,22:00:00,Haze,59,68,CALM,0,0,29.94,0,70
1/29/2023,22:30:00,Haze,59,68,CALM,0,0,29.94,0,70
1/29/2023,23:00:00,Haze,59,68,CALM,0,0,29.94,0,70
1/29/2023,23:30:00,Haze,59,68,CALM,0,0,29.94,0,70
1/30/2023,0:00:00,Haze,59,73,CALM,0,0,29.94,0,68
1/30/2023,0:30:00,Haze,59,73,CALM,0,0,29.94,0,68
1/30/2023,1:00:00,Haze,59,73,CALM,0,0,29.94,0,68
1/30/2023,1:30:00,Haze,59,73,CALM,0,0,29.92,0,68
1/30/2023,2:00:00,Haze,59,73,CALM,0,0,29.92,0,68
1/30/2023,2:30:00,Haze,57,73,CALM,0,0,29.92,0,66
1/30/2023,3:00:00,Haze,57,73,CALM,0,0,29.92,0,66
1/30/2023,3:30:00,Haze,57,73,CALM,0,0,29.92,0,66
1/30/2023,4:00:00,Haze,57,73,CALM,0,0,29.92,0,66
1/30/2023,4:30:00,Haze,57,77,CALM,0,0,29.92,0,64
1/30/2023,5:00:00,Haze,57,77,CALM,0,0,29.92,0,64
1/30/2023,5:30:00,Haze,57,77,CALM,0,0,29.92,0,64
1/30/2023,6:00:00,Haze,59,83,CALM,0,0,29.94,0,64
1/30/2023,6:30:00,Fog,59,83,CALM,0,0,29.94,0,64
1/30/2023,7:00:00,Fog,59,83,CALM,0,0,29.94,0,64
1/30/2023,7:30:00,Fog,61,88,CALM,0,0,29.97,0,64
1/30/2023,8:00:00,Fog,64,94,CALM,0,0,29.97,0,66
1/30/2023,8:30:00,Fog,66,10,CALM,0,0,30,0,66
1/30/2023,9:00:00,Fog,66,10,CALM,0,0,30,0,66
1/30/2023,9:30:00,Fog,64,94,CALM,0,0,30,0,66
1/30/2023,10:00:00,Fog,66,94,CALM,0,0,30,0,68
1/30/2023,10:30:00,Fog,68,94,CALM,0,0,30,0,70
1/30/2023,11:00:00,Fog,68,88,CALM,0,0,29.97,0,72
1/30/2023,11:30:00,Fog,64,78,NNW,3,0,29.97,0,72
1/30/2023,12:00:00,Haze,63,69,CALM,0,0,29.94,0,73
1/30/2023,12:30:00,Haze,64,69,CALM,0,0,29.92,0,75
1/30/2023,13:00:00,Haze,64,65,CALM,0,0,29.92,0,77
1/30/2023,13:30:00,Haze,64,61,CALM,0,0,29.89,0,79
1/30/2023,14:00:00,Haze,64,54,CALM,0,0,29.89,0,82
1/30/2023,14:30:00,Haze,63,51,CALM,0,0,29.86,0,82
1/30/2023,15:00:00,Haze,61,48,CALM,0,0,29.86,0,82
1/30/2023,15:30:00,Haze,61,48,CALM,0,0,29.86,0,82
1/30/2023,16:00:00,Haze,61,45,CALM,0,0,29.86,0,84
1/30/2023,16:30:00,Haze,59,45,WSW,9,0,29.86,0,82
1/30/2023,17:00:00,Haze,59,48,WSW,6,0,29.86,0,81
1/30/2023,17:30:00,Haze,57,45,W,6,0,29.86,0,81
1/30/2023,18:00:00,Haze,57,47,CALM,0,0,29.86,0,79
1/30/2023,18:30:00,Haze,59,51,CALM,0,0,29.86,0,79
1/30/2023,19:00:00,Haze,59,54,CALM,0,0,29.89,0,77
1/30/2023,19:30:00,Haze,61,57,CALM,0,0,29.89,0,77
1/30/2023,20:00:00,Haze,59,57,CALM,0,0,29.89,0,75
1/30/2023,20:30:00,Haze,59,57,CALM,0,0,29.92,0,75
1/30/2023,21:00:00,Haze,61,61,CALM,0,0,29.92,0,75
1/30/2023,21:30:00,Haze,61,61,CALM,0,0,29.92,0,75
1/30/2023,22:00:00,Haze,61,65,CALM,0,0,29.92,0,73
1/30/2023,22:30:00,Haze,61,65,CALM,0,0,29.92,0,73
1/30/2023,23:00:00,Haze,61,65,CALM,0,0,29.92,0,73
1/30/2023,23:30:00,Haze,61,65,W,3,0,29.92,0,73
1/31/2023,0:00:00,Haze,61,69,W,3,0,29.92,0,72
1/31/2023,0:30:00,Haze,63,73,CALM,0,0,29.89,0,72
1/31/2023,1:00:00,Haze,63,73,CALM,0,0,29.89,0,72
1/31/2023,1:30:00,Fog,63,78,CALM,0,0,29.89,0,70
1/31/2023,2:00:00,Fog,63,78,CALM,0,0,29.89,0,70
1/31/2023,2:30:00,Fog,63,78,CALM,0,0,29.89,0,70
1/31/2023,3:00:00,Fog,63,78,CALM,0,0,29.89,0,70
1/31/2023,3:30:00,Fog,63,78,CALM,0,0,29.89,0,70
1/31/2023,4:00:00,Fog,64,88,CALM,0,0,29.86,0,68
1/31/2023,4:30:00,Fog,64,94,CALM,0,0,29.86,0,66
1/31/2023,5:00:00,Fog,64,94,CALM,0,0,29.86,0,66
1/31/2023,5:30:00,Fog,63,94,CALM,0,0,29.86,0,64
1/31/2023,6:00:00,Fog,63,94,CALM,0,0,29.86,0,64
1/31/2023,6:30:00,Fog,63,94,CALM,0,0,29.89,0,64
1/31/2023,7:00:00,Fog,63,94,CALM,0,0,29.89,0,64
1/31/2023,7:30:00,Fog,64,94,CALM,0,0,29.89,0,66
1/31/2023,8:00:00,Fog,64,88,CALM,0,0,29.92,0,68
1/31/2023,8:30:00,Fog,64,88,CALM,0,0,29.92,0,68
1/31/2023,9:00:00,Fog,66,88,CALM,0,0,29.94,0,70
1/31/2023,9:30:00,Fog,66,88,CALM,0,0,29.94,0,70
1/31/2023,10:00:00,Fog,66,83,CALM,0,0,29.94,0,72
1/31/2023,10:30:00,Fog,66,83,CALM,0,0,29.94,0,72
1/31/2023,11:00:00,Fog,64,78,CALM,0,0,29.92,0,72
1/31/2023,11:30:00,Fog,66,78,N,6,0,29.92,0,73
1/31/2023,12:00:00,Fog,64,73,CALM,0,0,29.89,0,73
1/31/2023,12:30:00,Haze,66,73,NW,5,0,29.89,0,75
1/31/2023,13:00:00,Haze,66,69,NW,9,0,29.83,0,77
1/31/2023,13:30:00,Haze,66,69,NW,8,0,29.83,0,77
1/31/2023,14:00:00,Haze,66,65,NW,7,0,29.83,0,79
1/31/2023,14:30:00,Haze,66,61,N,5,0,29.8,0,81
1/31/2023,15:00:00,Haze,66,58,N,7,0,29.8,0,82
1/31/2023,15:30:00,Haze,66,55,WNW,8,0,29.8,0,84
1/31/2023,16:00:00,Haze,64,54,W,5,0,29.8,0,82
1/31/2023,16:30:00,Haze,63,51,W,5,0,29.8,0,82
1/31/2023,17:00:00,Haze,61,51,W,7,0,29.8,0,81
1/31/2023,17:30:00,Haze,63,54,WNW,8,0,29.8,0,81
1/31/2023,18:00:00,Haze,63,57,WNW,6,0,29.8,0,79
1/31/2023,18:30:00,Haze,63,57,NW,5,0,29.8,0,79
1/31/2023,19:00:00,Haze,63,61,NW,5,0,29.83,0,77
1/31/2023,19:30:00,Haze,63,61,W,5,0,29.83,0,77
1/31/2023,20:00:00,Haze,64,65,W,6,0,29.86,0,77
1/31/2023,20:30:00,Haze,64,65,W,5,0,29.86,0,77
1/31/2023,21:00:00,Haze,64,65,W,5,0,29.86,0,77
1/31/2023,21:30:00,Haze,64,65,W,5,0,29.86,0,77
1/31/2023,22:00:00,Haze,64,65,W,6,0,29.86,0,77
1/31/2023,22:30:00,Haze,64,65,W,3,0,29.86,0,77
1/31/2023,23:00:00,Haze,64,65,W,5,0,29.86,0,77
1/31/2023,23:30:00,Haze,64,65,CALM,0,0,29.86,0,77
6/1/2022,0:00:00,Haze,73,74,SE,3,0,29.56,0,82
6/1/2022,0:30:00,Haze,73,74,SSE,3,0,29.56,0,82
6/1/2022,1:00:00,Haze,73,74,SSE,7,0,29.53,0,82
6/1/2022,1:30:00,Haze,73,74,SSE,5,0,29.53,0,82
6/1/2022,2:00:00,Haze,73,74,SE,3,0,29.53,0,82
6/1/2022,2:30:00,Haze,73,74,SSE,3,0,29.53,0,82
6/1/2022,3:00:00,Haze,73,74,ESE,3,0,29.53,0,82
6/1/2022,3:30:00,Haze,73,74,ESE,3,0,29.53,0,82
6/1/2022,4:00:00,Haze,73,74,E,3,0,29.53,0,82
6/1/2022,4:30:00,Haze,73,74,E,5,0,29.53,0,82
6/1/2022,5:00:00,Haze,73,74,CALM,0,0,29.53,0,82
6/1/2022,5:30:00,Haze,73,74,CALM,0,0,29.53,0,82
6/1/2022,6:00:00,Haze,73,74,CALM,0,0,29.53,0,82
6/1/2022,6:30:00,Haze,73,74,E,3,0,29.56,0,82
6/1/2022,7:00:00,Haze,75,74,E,3,0,29.56,0,84
6/1/2022,7:30:00,Haze,73,70,E,3,0,29.56,0,84
6/1/2022,8:00:00,Haze,73,66,E,6,0,29.56,0,86
6/1/2022,8:30:00,Haze,73,66,E,6,0,29.56,0,86
6/1/2022,9:00:00,Haze,73,66,SSE,6,0,29.59,0,86
6/1/2022,9:30:00,Haze,73,62,E,5,0,29.59,0,88
6/1/2022,10:00:00,Haze,73,62,SSE,8,0,29.59,0,88
6/1/2022,10:30:00,Haze,75,62,SSE,9,0,29.59,0,90
6/1/2022,11:00:00,Haze,75,62,S,8,0,29.56,0,90
6/1/2022,11:30:00,Haze,75,62,SSE,8,0,29.56,0,90
6/1/2022,12:00:00,Haze,75,62,E,5,0,29.56,0,90
6/1/2022,12:30:00,Haze,77,63,SSW,1,0,29.53,0,91
6/1/2022,13:00:00,Drizzle,77,70,S,1,0,29.53,0,88
6/1/2022,13:30:00,Rain,77,70,WSW,1,0,29.53,0,88
6/1/2022,14:00:00,T-Storm,77,79,NW,7,0,29.53,0,84
6/1/2022,14:30:00,T-Storm,77,79,W,7,0,29.5,0,84
6/1/2022,15:00:00,Thunder,77,74,WNW,5,0,29.5,0,86
6/1/2022,15:30:00,Haze,79,75,E,7,0,29.47,0,88
6/1/2022,16:00:00,T-Storm,79,79,ENE,7,0,29.47,0,86
6/1/2022,16:30:00,T-Storm,81,84,E,5,0,29.47,0,86
6/1/2022,17:00:00,T-Storm,79,84,S,5,0,29.47,0,84
6/1/2022,17:30:00,T-Storm,79,84,S,5,0,29.47,0,84
6/1/2022,18:00:00,T-Storm,79,84,S,9,0,29.5,0,84
6/1/2022,18:30:00,T-Storm,79,84,S,9,0,29.5,0,84
6/1/2022,19:00:00,Haze,75,74,S,7,0,29.5,0,84
6/1/2022,19:30:00,Haze,73,74,SSE,7,0,29.53,0,82
6/1/2022,20:00:00,Haze,73,74,E,3,0,29.53,0,82
6/1/2022,20:30:00,Haze,73,74,E,5,0,29.56,0,82
6/1/2022,21:00:00,Haze,73,74,SSE,7,0,29.56,0,82
6/1/2022,21:30:00,Haze,73,74,S,6,0,29.56,0,82
6/1/2022,22:00:00,Haze,75,74,SW,9,0,29.59,0,84
6/1/2022,22:30:00,Haze,75,74,S,9,0,29.59,0,84
6/1/2022,23:00:00,Haze,75,74,S,9,0,29.59,0,84
6/1/2022,23:30:00,Haze,75,74,S,8,0,29.59,0,84
6/2/2022,0:00:00,Haze,73,74,S,1,0,29.59,0,82
6/2/2022,0:30:00,Haze,73,74,S,1,0,29.59,0,82
6/2/2022,1:00:00,Haze,75,79,S,9,0,29.56,0,82
6/2/2022,1:30:00,Haze,75,79,S,8,0,29.56,0,82
